name	Hs_578T	HCC1187	MDAMB157	MDAMB436	BT549	BT20	BT549.1	CAL120	CAL51	CAL851	DU4475	HBL100	HCC1143	HCC1187.1	HCC1395	HCC1569	HCC1599	HCC1806	HCC1937	HCC1954	HCC3153	HCC38	HCC70	HDQP1	HS578T	JIMT1	MACLS2	MB157	MDAMB157.1	MDAMB231	MDAMB436.1	MDAMB468	MX1	SKBR7	SUM102	SUM1315	SUM149	SUM159	SUM229	SW527	UACC3199	CAL120.1	HCC38.1	HCC1599.1	HCC1395.1	MDAMB468.1	MDAMB231.1	HCC1954.1	JIMT1.1	HDQP1.1	HMC18	BT20.1	HCC1806.1	HCC2157	HCC1500	HCC1143.1	CAL51.1	CAL851.1	HCC1569.1	HCC70.1	DU4475.1	HCC1937.1
ENSG00000117266|CDK18|protein_coding	9.541030000000001	21.2695	5.9195400000000005	2.54237	0.07277739999999999	4.20557	0.144902	0.200595	9.858130000000001	3.94655	4.285769999999999	4.55751	13.7785	16.6038	12.9019	39.2263	17.8776	5.44048	17.7233	6.24976	10.3837	10.4012	3.7433699999999996	16.7453	2.17449	25.5583	12.8285	5.05392	1.7518799999999999	2.47237	0.706397	13.2948	3.37408	5.98226	3.0613799999999998	1.8970799999999999	20.5981	0.922063	12.4641	8.09912	8.47353	0.158877	9.16003	9.87776	9.242280000000001	4.50399	0.236725	3.98181	15.6712	6.99057	0.0703322	4.9025300000000005	8.5367	26.2018	4.69373	13.1034	12.788	0.122459	39.4781	3.13916	3.5308599999999997	9.02914
ENSG00000117385|P3H1|protein_coding	128.709	20.5516	34.5896	34.6087	47.7189	6.53884	48.4889	34.8005	87.1148	11.2617	8.56874	51.9024	7.77723	36.8696	84.2829	16.7881	5.65204	9.91399	12.5413	11.5076	19.2605	19.5703	5.81091	11.3912	138.309	24.3323	9.40586	11.9515	92.4799	67.9966	39.7224	14.8305	14.2768	34.4682	5.61841	92.8538	24.4984	35.5072	13.9402	20.9241	24.5606	21.2832	12.8965	3.9014	35.4979	10.8431	43.0415	10.5984	9.024610000000001	5.009519999999999	9.34458	6.21352	4.12004	4.85962	8.59511	8.55715	63.7452	4.15605	15.744000000000002	6.9595899999999995	7.46333	8.58579
ENSG00000117480|FAAH|protein_coding	0.288457	30.1564	0.705431	6.26807	1.38697	11.6065	1.14343	3.4474099999999996	5.73632	22.4279	14.4664	1.0988799999999999	11.6061	31.8904	1.62237	14.1955	18.6559	4.96479	10.1029	14.2182	1.15327	7.516030000000001	31.7119	13.1894	0.24824699999999997	14.3529	9.2063	7.47698	0.412592	1.4315200000000001	4.235	22.8803	15.7771	6.95367	9.882019999999999	1.8589799999999999	8.62464	0.435029	8.10405	13.2332	19.238	3.39115	14.2163	32.9935	1.98958	29.9233	1.5508	14.3846	17.2976	7.47885	0.45551499999999995	17.5659	6.2502	27.8505	74.7231	23.8702	17.4629	9.555489999999999	18.4605	30.5905	24.4546	20.8842
ENSG00000117595|IRF6|protein_coding	0.09583580000000001	8.40879	0.183277	0.0576985	0.08352000000000001	23.4166	0.146221	7.316089999999999	0.351143	83.15299999999999	53.5786	9.2973	284.709	13.972000000000001	0.657871	133.501	93.052	359.87300000000005	190.916	132.673	131.31799999999998	73.961	82.1478	36.3572	0.411283	72.0918	82.6723	117.296	0.364281	0.785425	0.13464500000000001	49.8308	161.059	1.48421	158.042	0.61549	80.3994	0.535718	64.096	35.0129	29.8582	3.3561	49.8101	47.824	1.3161100000000001	25.398000000000003	0.283117	130.312	39.9273	14.1285	0.06505810000000001	19.8721	75.6623	48.8233	37.9926	108.45299999999999	0.640969	23.9629	120.932	55.5999	41.2357	48.3325
ENSG00000118496|FBXO30|protein_coding	7.390439999999999	10.5208	9.11428	16.9668	15.2504	5.23112	22.8949	31.5105	18.5799	11.7012	17.0773	22.5781	10.7186	11.3594	28.0976	7.627910000000001	17.9948	13.0526	12.0323	15.7944	11.8364	19.0251	9.41892	15.7244	14.6562	13.964	18.225	19.4	8.39526	13.982999999999999	34.9746	10.956	17.8152	18.8481	16.8428	38.1369	14.9216	43.2888	20.1206	12.1435	17.3312	10.0528	13.2182	12.3278	15.7464	6.04368	7.08097	10.9321	7.59138	4.283440000000001	10.0721	8.24463	2.9784	4.55084	8.66853	8.01538	10.0268	3.05628	4.45886	5.73539	7.80663	5.83705
ENSG00000118762|PKD2|protein_coding	58.8705	7.69203	29.1284	10.994000000000002	22.7493	5.9477	31.0232	71.1161	93.4443	35.6948	44.0436	47.7491	9.78917	5.48493	82.5456	22.8829	8.3103	5.76976	7.8651100000000005	18.4716	17.8124	38.6879	17.0871	30.346	73.4675	7.6282	14.474	22.7129	42.5336	30.0475	12.5749	6.2011199999999995	29.5435	74.0266	18.4693	73.8029	10.6524	26.3077	7.02245	13.9573	26.0541	14.7489	17.8872	6.956189999999999	41.7108	7.142689999999999	21.2758	15.4015	7.51478	6.684410000000001	10.5163	14.8671	3.97096	0.0931439	0.5284939999999999	14.9277	82.9449	4.69461	11.5714	15.0167	21.3081	13.5033
ENSG00000118849|RARRES1|protein_coding	1.88542	454.30300000000005	1.25416	4.71658	1.15262	44.7305	0.684923	2.03722	4.57916	6287.61	3.7797400000000003	0.251184	158.029	171.92700000000002	13.647	30.4733	3.33871	0.119806	1777.56	1457.78	413.751	157.761	9076.73	4479.11	4.455509999999999	108.13799999999999	3.6326699999999996	5.48386	3.3424400000000003	3.3241400000000003	11.2903	649.957	0.555834	36.0663	0.23746599999999998	0.447722	420.45	0.244524	175.179	0.204688	8.54459	3.23943	185.851	2.23525	6.61627	632.863	0.268549	923.181	47.5994	1487.78	0.19281900000000002	29.3713	0.277148	13.6425	1.1591200000000002	27.2122	2.74506	1264.1	16.8927	4111.26	1.60864	1983.58
ENSG00000118965|WDR35|protein_coding	4.34305	2.10538	7.63218	13.1759	11.2541	2.34226	13.6731	23.7002	25.5459	11.4133	14.4263	36.6712	3.03954	3.87699	5.8015	6.51161	18.4876	4.68745	4.0618300000000005	4.47202	7.50075	8.58838	6.5266	16.3033	12.4119	5.00668	7.500610000000001	20.3094	8.696019999999999	16.6557	18.6892	8.8921	8.9935	13.735	25.4638	23.1293	9.59575	22.381999999999998	13.9232	31.3202	8.0463	14.3439	9.4353	7.42888	4.4374400000000005	5.67561	13.2131	4.0753900000000005	4.62144	4.25005	9.2019	4.90574	1.24916	12.4939	5.7695099999999995	3.72851	23.6983	1.1632	6.08807	3.66815	10.4651	1.92042
ENSG00000119004|CYP20A1|protein_coding	6.0198599999999995	6.386909999999999	13.5788	12.9011	9.03837	13.0413	12.8766	19.526	18.5049	10.626	17.0305	18.5268	18.6793	9.5517	12.1206	9.06208	11.9331	3.37045	7.01155	6.53635	8.99809	20.3656	13.7438	3.93529	11.2505	4.62362	11.279000000000002	16.1101	18.2617	19.5625	19.382	11.6057	13.2558	7.5815600000000005	10.4269	14.0296	9.46049	20.6783	16.6372	16.9882	16.8606	12.8781	16.5511	9.193660000000001	7.447369999999999	7.138539999999999	16.1568	4.44262	6.41873	1.45379	5.85821	13.9592	1.54569	7.5774300000000006	6.18998	10.7006	11.9371	1.8383099999999999	7.2973300000000005	8.403080000000001	7.80048	10.9669
ENSG00000119411|BSPRY|protein_coding	0.0302073	18.9029	0.06697819999999999	0.528274	0.07262180000000001	68.8747	0.153629	0.567138	0.364014	45.7132	41.8374	0.8607610000000001	54.1509	29.0725	0.0822857	4.48071	254.947	19.5666	79.4435	64.1425	35.3591	24.869	38.3724	12.6805	0.235702	11.9339	38.4215	1.61179	0.0450278	0.21844	0.798872	47.787	118.535	0.14394500000000002	4.78009	0.152158	12.3948	0.016928099999999998	6.85618	11.0188	11.4911	0.197643	66.1031	287.722	0.5604640000000001	39.187	0.24168699999999999	55.1751	7.79824	9.75112	0.0621401	56.7388	5.2771300000000005	144.843	58.6574	26.9008	2.1440200000000003	35.7018	3.6416	30.2914	47.3201	37.7034
ENSG00000120162|MOB3B|protein_coding	0.0132929	15.4199	0.0331583	0.365854	0.0719045	4.1165400000000005	0.0	0.49468599999999996	16.8098	13.9483	0.5405989999999999	0.464868	3.39985	36.8427	1.6050200000000001	5.306719999999999	2.9061	13.3821	7.730589999999999	1.9736599999999997	13.3495	0.0	19.8497	6.22931	0.012965200000000001	10.7143	1.34145	16.9569	0.07058980000000001	0.8971709999999999	5.048	11.3817	1.3793799999999998	15.3925	4.72724	0.213428	4.3598	1.50289	7.2925	0.0883909	8.78533	0.400276	0.00525831	0.920156	0.148587	0.833666	0.294522	0.40829699999999997	6.998530000000001	3.02523	0.0	5.23562	1.42547	6.12721	2.50274	2.30363	10.0548	4.471080000000001	2.08473	16.6713	0.0669856	6.4078
ENSG00000120278|PLEKHG1|protein_coding	0.025537200000000003	2.9260599999999997	1.9773900000000002	0.43928	0.05371990000000001	1.10804	0.0	0.089898	1.0199	10.0577	6.40024	1.2321	11.8618	4.7955	0.15651900000000002	8.02013	37.8679	0.43483599999999994	4.08413	9.6001	8.41142	2.13329	17.123	8.0686	0.0124538	1.97452	21.458000000000002	2.88214	0.23375100000000001	0.015388999999999998	0.733403	5.20705	19.403	0.34986	8.89216	2.66514	0.977706	0.0375662	0.829253	1.9103599999999998	3.3577	0.131011	12.1879	24.9922	0.195157	1.71177	0.029469400000000003	9.80125	0.9367620000000001	2.9756299999999998	0.624487	1.84198	0.0692538	14.5189	0.0223978	9.13896	0.482184	1.4245700000000001	7.363910000000001	11.4943	1.10576	0.909015
ENSG00000121380|BCL2L14|protein_coding	0.0126215	2.64227	0.010494499999999999	0.09227139999999999	0.03413630000000001	0.19328299999999998	0.0160476	0.177724	0.30830100000000005	7.80063	0.235002	0.049043199999999995	0.0742099	8.62045	0.0722006	0.216488	0.308079	0.40351	4.36912	0.24919899999999998	0.78086	1.53088	7.48446	1.70806	0.036931099999999994	0.018722	0.149846	0.0567516	0.028220799999999997	0.22817600000000002	0.0730168	4.00844	0.473566	0.0451081	0.128395	0.023841	0.704121	0.0106095	0.35639099999999996	0.059947400000000005	1.12788	0.033783	0.41938800000000004	0.13782	0.0806185	0.6535810000000001	0.0990414	0.225556	0.010203499999999999	0.9120229999999999	0.0545241	0.148923	1.02684	0.379373	0.0737991	0.10886900000000001	0.315838	0.17313399999999998	0.10801199999999998	4.37054	0.0471128	1.03265
ENSG00000121851|POLR3GL|protein_coding	19.1136	14.4003	36.3353	44.69	15.4456	8.8212	16.2125	22.1475	24.6361	35.0566	36.5631	35.507	23.1947	17.0947	34.9307	18.6409	9.614360000000001	15.2493	20.0851	12.4277	23.2487	32.4272	31.666	16.0768	29.3428	17.1472	7.92679	8.052760000000001	28.9206	34.6806	35.1849	28.2615	23.24	15.4713	13.7394	28.2651	20.3637	41.4766	21.6095	38.2283	13.3318	29.8668	20.9839	6.19802	38.394	14.7034	42.216	11.9318	18.6587	11.8629	25.9506	8.459010000000001	10.5859	15.4471	21.4563	11.9186	32.367	10.6744	11.7295	30.9195	48.4374	13.6787
ENSG00000122008|POLK|protein_coding	11.8719	3.8334	6.28944	9.897680000000001	14.0659	3.59804	20.3829	24.5904	22.0924	14.1749	20.3224	26.2645	9.7272	5.52029	12.2868	11.2372	7.07242	15.5345	9.880939999999999	9.14138	10.086	7.616289999999999	11.4272	11.1474	19.5337	5.8131900000000005	6.28664	13.5994	8.18946	21.0343	14.7799	9.31172	11.9735	19.5145	12.0444	19.4817	10.4503	25.6539	14.6817	11.5099	7.62944	13.6613	4.746919999999999	4.63665	6.7693	4.8968300000000005	12.1807	9.15778	2.64663	3.0223299999999997	6.66333	4.79825	3.17485	3.82229	19.9309	9.28433	15.0569	2.91398	3.9903	6.64398	10.2394	4.86306
ENSG00000122591|FAM126A|protein_coding	32.5503	7.50968	15.724	21.625	18.9593	2.5594099999999997	35.1069	22.1901	27.8789	8.302389999999999	0.164498	29.0191	5.3864	9.98833	22.7689	5.84671	10.8634	16.0997	9.119539999999999	7.13543	12.1232	8.078330000000001	1.30736	12.5381	67.175	18.6663	4.71265	30.795	24.9299	25.2453	18.7229	20.5694	5.31032	9.30079	18.1308	21.5395	3.7528	42.2135	4.6974	17.04	6.1521300000000005	11.3222	5.56862	8.85547	15.9554	6.84789	14.9923	6.7679800000000006	9.08549	5.1865	3.11898	2.58443	1.5918700000000001	4.64666	0.048113	4.12182	8.59428	3.18154	1.7035	3.5547199999999997	0.0577442	5.004659999999999
ENSG00000123094|RASSF8|protein_coding	10.942	2.56065	16.8147	23.8395	16.2517	7.906510000000001	31.6363	127.314	37.1637	13.94	15.7066	28.8807	10.2048	1.21044	25.8503	15.0838	8.08608	58.7982	12.595	5.1226	7.5156	17.4357	7.549189999999999	29.7651	20.5188	10.8063	7.0508	23.79	31.548000000000002	11.3003	43.8418	17.1329	10.7399	13.2703	12.9451	28.9648	20.111	23.3021	35.2027	84.35600000000001	7.87454	22.0239	10.4016	8.390360000000001	17.085	7.84854	5.80877	1.7347400000000002	5.01209	9.34109	126.789	11.9793	2.19276	0.759202	47.0649	7.28245	15.7692	3.67308	6.51308	8.752460000000001	10.8299	5.3093699999999995
ENSG00000123416|TUBA1B|protein_coding	1301.46	679.16	1058.88	902.7769999999999	1276.64	1290.17	1596.31	540.373	1935.61	448.227	394.82099999999997	1451.31	1028.87	860.932	466.38300000000004	866.02	519.249	999.815	595.906	1220.87	591.3	995.3430000000001	304.131	357.023	1357.21	607.888	181.225	1039.81	1160.54	1371.15	1012.11	801.197	880.1360000000001	303.134	106.441	680.939	287.857	642.1469999999999	257.546	981.13	657.558	898.3739999999999	911.627	954.172	1051.34	875.69	1504.87	991.562	856.3889999999999	273.282	1083.04	930.445	152.59	681.7180000000001	790.2669999999999	721.163	1017.03	399.074	1037.56	774.7860000000001	1259.46	919.6110000000001
ENSG00000123485|HJURP|protein_coding	72.6643	49.4038	94.9362	79.7104	64.6486	71.7998	92.0367	41.5488	86.5298	38.3763	45.7123	109.645	53.6362	38.4257	37.9241	78.8959	42.6759	74.2215	29.6667	81.4884	43.7516	103.962	31.7003	36.4676	56.3427	75.5987	11.5036	91.2706	124.838	84.9991	80.7094	84.0896	68.8166	13.1732	2.09007	102.48	34.5254	39.2839	37.9318	43.2927	36.7776	40.5302	78.7982	54.9015	151.233	66.6232	73.2507	47.123999999999995	54.0996	19.4024	128.601	69.5858	30.6454	22.8156	35.5175	41.3927	66.9629	21.1467	61.8437	65.4839	67.4632	37.3836
ENSG00000124107|SLPI|protein_coding	0.23709699999999997	93.3554	32.3313	265.983	1.9000299999999999	575.023	1.4068	0.6359229999999999	7.02703	427.602	7.74485	176.47799999999998	748.915	91.9272	13.3693	5307.93	1179.53	867.31	2601.67	521.118	299.64	389.923	3762.22	925.1089999999999	1.85002	249.793	861.923	260.624	226.32299999999998	0.38100700000000004	71.7824	1223.22	95.9106	67.5069	2657.41	1.41822	366.324	2.1259	385.306	2.85285	46.1268	2.3974599999999997	139.27700000000002	747.383	51.1303	415.57599999999996	1.02146	205.85299999999998	241.255	516.107	0.341416	269.652	99.4843	203.715	38.8635	240.985	14.3113	95.0702	2102.31	1347.76	0.826023	1988.06
ENSG00000124507|PACSIN1|protein_coding	0.014698300000000001	2.4436	0.354421	0.0168557	0.061838800000000006	13.2719	0.0249177	0.0985568	0.095742	0.291054	0.0384101	0.380755	1.30592	0.745352	0.160155	0.189379	2.35023	8.24043	14.7622	1.12986	3.1251	1.29339	0.0550776	11.7375	0.038229400000000004	1.71515	0.721283	0.370105	0.12598099999999998	0.614114	0.0	8.98455	0.183831	0.07004099999999999	0.0166136	0.018509400000000002	0.0643126	0.0164738	0.0158109	0.13031600000000002	1.10368	0.37593499999999996	4.601030000000001	1.8686599999999998	1.01037	15.3917	0.180924	1.28599	2.4478	7.977689999999999	0.00302363	18.6559	10.0402	9.26839	6.657710000000001	0.6492859999999999	0.423538	0.043013	0.43386899999999995	0.150279	0.0219461	14.1463
ENSG00000124602|UNC5CL|protein_coding	0.21028200000000002	1.76762	0.580739	0.419853	0.018055099999999998	3.22024	NA	0.49853800000000004	0.39624499999999996	1.6987599999999998	0.338541	1.08946	2.85547	1.45194	0.30686599999999997	1.9195400000000002	1.9606700000000001	0.44888100000000003	3.22368	1.3048600000000001	6.19072	1.8128900000000001	4.77004	5.15728	0.0878997	1.35352	1.30177	0.229627	0.268673	1.14047	0.372402	3.50241	3.01157	0.465235	0.700317	1.63139	4.46901	0.38509	3.6595800000000005	2.2543599999999997	0.0139816	0.43553800000000004	2.8282	1.5346899999999999	1.06905	0.717299	2.53062	1.5098799999999999	0.44928	1.7903099999999998	0.18539	2.00433	1.43613	1.67622	1.42715	6.578110000000001	1.50345	0.186808	1.92251	4.0372699999999995	1.39606	3.11749
ENSG00000124743|KLHL31|protein_coding	0.147633	0.5614020000000001	0.330755	0.0634883	0.0492955	0.376807	NA	1.50139	0.08815160000000001	1.52729	1.81647	0.8286180000000001	0.707287	0.5458890000000001	0.191025	0.578577	2.9943	0.399023	0.885833	0.524679	1.0005700000000002	0.15605	2.71996	2.61435	0.111996	0.714766	0.642678	0.309785	0.100864	0.21747199999999997	0.027113599999999998	3.67791	0.817434	1.31908	2.9967200000000003	1.53378	1.68072	0.06205	1.0984200000000002	0.662251	0.27485	0.706166	0.210889	1.38178	0.333042	1.07124	0.0681464	1.54361	0.19228699999999999	0.888043	0.0506167	0.548392	0.580847	0.755325	0.848842	0.787864	0.440338	0.186014	0.564571	1.2347	0.382694	0.557758
ENSG00000125731|SH2D3A|protein_coding	0.177173	5.73949	2.0076099999999997	0.13112000000000001	0.547288	11.8203	0.523877	3.87895	0.80919	5.262519999999999	3.5209	1.30217	14.2449	3.3561	0.633024	5.67772	11.3604	27.5824	20.6872	13.7907	16.4006	3.74329	9.425880000000001	8.525269999999999	0.43402399999999997	16.1842	7.51376	25.8929	4.348409999999999	8.30297	0.388194	9.8251	5.681430000000001	3.07275	20.147000000000002	0.498108	12.9324	0.599187	12.7381	8.258519999999999	8.621960000000001	8.24199	17.355	20.4326	2.76716	17.0263	6.417000000000001	17.4142	18.4935	7.79272	0.325477	20.1247	16.1745	7.46772	10.0439	17.3341	2.49704	7.049169999999999	9.54186	19.4793	9.95705	30.0627
ENSG00000125841|NRSN2|protein_coding	57.3414	41.7719	53.033	49.8707	90.4379	0.081979	170.725	79.8273	40.7037	47.1514	61.1418	59.6992	36.7632	83.2204	61.5984	141.957	17.7254	16.5861	23.2603	20.6359	48.4055	164.675	26.87	13.7586	120.314	13.7633	23.8334	27.2238	73.6262	68.5189	72.6008	101.89	65.737	49.2078	0.353973	51.1763	14.8386	22.5176	9.22503	61.4954	62.3086	56.9135	105.76799999999999	4.1148	42.4976	35.1871	39.4078	11.8388	12.0938	7.280010000000001	44.3421	0.21205	4.32785	33.9805	22.0954	23.2033	23.2578	15.9026	110.32	35.7845	59.0479	16.1202
ENSG00000125850|OVOL2|protein_coding	6.57994	19.672	10.1121	4.58596	11.2437	30.1907	9.34694	4.24469	9.31104	35.2003	9.98339	4.49638	30.9502	15.7486	5.49771	25.6254	15.6276	23.101999999999997	15.2374	17.3458	17.8335	20.2491	24.1675	18.3979	4.51455	8.51506	7.596439999999999	11.5489	5.33956	5.3871400000000005	3.7503300000000004	19.6308	27.9075	2.7841	21.0041	5.3359	26.7222	8.14402	30.9174	8.16872	30.2235	7.62177	35.4167	18.7322	15.3519	20.9138	9.92865	13.5709	9.9601	10.3696	10.2848	24.2729	10.1122	27.4176	26.7856	33.9917	10.890999999999998	26.0156	37.8635	24.4863	13.7543	20.6292
ENSG00000126214|KLC1|protein_coding	17.1973	13.8958	23.5337	8.465110000000001	13.3001	4.41729	17.8104	20.9724	15.7618	11.796	26.994	22.4282	8.57425	16.7543	17.0711	10.0511	9.5273	18.3862	14.382	10.8581	18.0033	17.8997	13.1616	11.209000000000001	16.5264	4.72101	13.6677	18.3621	30.6971	20.7753	12.875	12.6527	17.8246	7.771089999999999	16.2806	20.0124	11.4848	24.4251	13.5732	20.2189	12.6544	11.5265	18.0589	9.560189999999999	16.1634	8.52994	17.584	10.0707	3.81468	4.54064	14.030999999999999	6.14246	3.5782	7.6346300000000005	9.36015	9.56553	12.7778	3.4494599999999997	8.4822	9.09684	20.8997	12.5227
ENSG00000126460|PRRG2|protein_coding	0.733825	14.2324	0.495037	0.166718	0.607484	11.3555	0.5281279999999999	14.7616	1.3393	18.7913	4.91172	4.9496400000000005	11.2344	14.2618	2.76083	14.7644	5.31924	9.545869999999999	10.6211	12.247	10.3516	8.90727	15.7724	9.87973	0.27009	9.84802	19.134	7.470789999999999	0.472113	0.73424	0.320398	11.5994	8.117230000000001	2.01234	7.25375	0.156922	1.98911	0.186219	1.9659799999999998	5.6029599999999995	12.0377	15.837	18.0632	4.89203	1.6424299999999998	9.2092	0.575198	16.3307	17.3496	6.65278	0.299065	18.3284	7.458130000000001	11.3606	30.9987	8.598930000000001	1.9402599999999999	9.10643	10.5713	19.1445	7.8868	22.4897
ENSG00000126698|DNAJC8|protein_coding	99.01799999999999	58.3329	155.374	172.803	185.00799999999998	171.00900000000001	264.298	187.91400000000002	259.55	116.883	70.6455	243.173	143.622	92.0125	152.94	161.895	61.3786	124.963	118.52	113.198	106.435	123.807	137.22299999999998	107.64299999999999	157.378	114.005	72.382	115.16799999999999	216.393	143.537	299.17400000000004	86.1479	132.872	57.1832	72.6028	207.048	127.01700000000001	112.91	158.835	113.62799999999999	90.6226	148.947	93.5964	63.0208	108.62100000000001	58.9427	99.0458	103.664	92.6408	38.4186	129.266	85.711	28.8587	67.1111	84.7331	68.8591	145.00799999999998	37.3064	141.319	122.639	72.0651	85.8604
ENSG00000126773|PCNX4|protein_coding	8.837639999999999	4.519340000000001	7.666530000000001	7.105169999999999	8.90064	3.89379	11.0407	25.189	17.9375	11.308	16.1457	40.7973	9.82065	4.60318	13.7088	5.98997	8.166160000000001	14.612	6.792510000000001	6.2332	9.83146	16.6815	10.24	7.33635	12.6604	8.64335	6.08929	19.5237	7.93992	36.4796	16.5753	4.97536	17.6891	17.535	8.746030000000001	31.5292	11.956	21.979	14.9374	17.3709	12.7235	16.012999999999998	17.6819	6.15185	9.524289999999999	3.18897	30.3186	5.9639	5.7057	3.0308599999999997	5.54279	4.45544	3.1450099999999996	5.37351	8.7461	11.2178	14.3918	2.74332	3.8654900000000003	8.17838	7.02628	4.4410099999999995
ENSG00000126860|EVI2A|protein_coding	4.89337	0.234461	2.84102	0.241396	0.520736	NA	0.217216	1.7428599999999999	0.155	0.669157	0.669669	48.871	0.191331	0.0	50.7293	0.0943365	0.336714	0.101773	0.202764	0.0578245	0.531666	3.8744099999999997	0.205771	1.03725	31.255	0.0362024	0.28975500000000004	2.0631	7.62615	56.1818	0.201701	0.0515019	0.257548	0.5524220000000001	3.86895	9.22016	0.462747	12.2477	0.43317700000000003	0.0463676	0.272619	1.28473	4.5858	0.6281770000000001	7.46046	0.0561696	53.3198	0.340744	0.08878639999999999	0.459319	0.143087	0.19197899999999998	0.0416025	0.0468246	0.420976	0.258363	0.377542	0.120523	0.136213	0.374297	0.264193	0.146952
ENSG00000126878|AIF1L|protein_coding	0.680552	70.3368	8.963330000000001	7.8239	0.204516	125.757	0.46148900000000004	1.55152	35.9204	56.9005	2.2852900000000003	28.642	35.6215	99.2472	5.90635	143.33700000000002	157.681	24.6647	37.1029	121.512	72.6089	46.7001	42.5113	36.119	0.48677	17.0807	70.8541	63.9022	4.70704	3.19339	8.5491	75.1283	373.52099999999996	2.6052	8.253860000000001	0.11998099999999999	7.09368	0.263152	4.07027	26.9537	40.721	1.52204	44.6097	54.3156	11.5008	55.3157	1.35707	65.3404	22.4545	13.4511	1.06398	81.98700000000001	6.32348	36.4202	58.283	16.3406	14.2764	6.2286	70.5299	28.543000000000003	0.9382299999999999	27.0193
ENSG00000127084|FGD3|protein_coding	0.0879688	3.14669	0.262655	1.47193	0.0432587	30.059	0.0	0.13674	0.14846199999999998	30.5692	3.3698599999999996	0.145015	3.7773199999999996	1.1279	0.34637399999999996	1.6132	3.39485	2.16208	14.4065	11.2043	9.7211	2.02556	0.34462	37.6642	0.0	31.5426	0.341803	0.999653	0.422442	0.15421400000000002	1.16983	3.08828	7.19205	0.209596	0.298295	0.120848	1.05558	0.013444799999999998	1.15488	1.6408900000000002	4.08685	0.28183800000000003	3.4007300000000003	3.42127	0.207973	10.7579	0.276857	13.6931	38.5288	11.9551	0.597176	68.5164	9.17314	2.6339200000000003	21.7529	6.71627	0.305638	3.3319699999999997	1.2914	0.722974	6.35238	16.9439
ENSG00000127418|FGFRL1|protein_coding	109.95700000000001	52.7473	42.2411	93.7752	124.80799999999999	8.19851	128.203	16.3331	20.0748	18.266	22.6064	14.5422	17.283	38.9877	9.620989999999999	51.903	25.5554	11.6732	6.19966	20.3189	12.5956	27.4858	8.55913	10.3711	65.1504	41.8802	30.7474	36.054	52.208999999999996	68.4802	42.9011	9.939869999999999	15.975999999999999	18.4115	5.48146	26.8319	30.5877	23.2172	20.3255	91.6053	5.17269	32.171	62.2548	28.5845	17.094	6.1199699999999995	82.8103	16.1704	58.556999999999995	8.36465	59.8039	15.3431	3.5255300000000003	8.44122	23.6149	12.4755	22.1446	16.0497	46.86600000000001	9.97527	37.4301	7.341480000000001
ENSG00000127920|GNG11|protein_coding	29.5109	1.2837100000000001	46.4217	40.3137	62.1393	NA	59.1055	1.5507799999999998	159.085	1.23299	0.030218900000000003	22.3669	0.906551	0.635267	7.66085	1.38563	0.621796	3.19333	0.0853974	0.0974151	5.48157	2.10848	6.427569999999999	13.3127	47.8521	0.571773	10.3242	74.7217	51.755	64.4076	21.7132	5.79148	6.72518	69.1191	1.5684799999999999	45.6959	0.978218	28.7014	1.49269	128.74200000000002	10.7929	1.13491	7.07498	2.91025	8.103819999999999	1.8984599999999998	32.6244	0.27554	0.8849899999999999	3.1596900000000003	0.0856375	0.14727200000000001	0.463527	0.15776800000000002	5.08014	0.27808	183.78799999999998	0.304562	0.34421199999999996	5.2519599999999995	0.0460425	0.185674
ENSG00000127954|STEAP4|protein_coding	0.00837764	116.098	0.0174146	0.0270204	0.050352	35.6016	NA	0.08426189999999999	0.012278299999999999	5.3931	0.15188	0.010851000000000001	3.57939	37.2788	0.022250400000000004	8.68452	1.9737799999999999	0.823883	28.756999999999998	418.907	4.781540000000001	3.1306	120.477	17.9993	0.163423	0.102522	0.7956989999999999	0.711954	0.00702446	0.439217	0.294256	60.0591	0.117876	0.339332	0.273426	0.023737099999999997	59.4994	0.0774643	92.758	0.0676444	76.6461	0.048585	31.9517	0.03267129999999999	0.08982280000000001	47.3251	0.0792745	210.635	0.193022	8.05467	0.00775522	42.8958	0.260946	0.0080366	0.30248200000000003	3.3060400000000003	0.0304933	0.406816	1.0333299999999999	68.9326	0.0625433	17.664
ENSG00000127955|GNAI1|protein_coding	18.8537	13.4723	60.8198	29.5313	39.365	3.6663300000000003	41.9373	31.5078	113.398	38.3437	120.35700000000001	38.8707	9.339310000000001	9.50491	41.9769	30.737	17.3153	29.0435	17.0837	6.888660000000001	10.453	27.6119	21.9031	41.7328	27.0985	1.44059	31.6694	49.4861	45.9255	20.0137	31.9595	9.25783	19.5314	29.2852	94.1408	8.678289999999999	37.8478	12.1301	29.8696	142.00799999999998	7.40574	21.6277	31.2459	10.0917	16.4051	2.47951	11.9161	10.5523	0.376859	11.5171	11.5362	3.8444199999999995	6.91568	9.53005	0.03634280000000001	10.5968	101.179	6.80951	22.614	16.3471	136.29399999999998	1.93728
